codigo sampler,Matriz,SubMatriz,granulometría - micrometro,grasa - nmr,humedad - determinador halogeno,limite de fluidez  anton paar,viscosidad plastica  anton paar,"('acidez', '135')","('acidez', '154')","('acidez', '155')","('acidez', '160')","('acidez', '179')","('amargor', '135')","('amargor', '154')","('amargor', '155')","('amargor', '160')","('amargor', '179')","('aroma', '135')","('aroma', '154')","('aroma', '155')","('aroma', '160')","('aroma', '179')","('astringencia', '135')","('astringencia', '154')","('astringencia', '155')","('astringencia', '160')","('astringencia', '179')","('dulce', '135')","('dulce', '154')","('dulce', '155')","('dulce', '160')","('dulce', '179')","('velocidad fusion', '135')","('velocidad fusion', '154')","('velocidad fusion', '155')","('velocidad fusion', '160')","('velocidad fusion', '179')",Relev aroma-135,Relev aroma-154,Relev aroma-155,Relev aroma-160,Relev aroma-179,Relev dulce-135,Relev dulce-154,Relev dulce-155,Relev dulce-160,Relev dulce-179,Relev amargor-135,Relev amargor-154,Relev amargor-155,Relev amargor-160,Relev amargor-179,Relev acidez-135,Relev acidez-154,Relev acidez-155,Relev acidez-160,Relev acidez-179,Relev astringencia-135,Relev astringencia-154,Relev astringencia-155,Relev astringencia-160,Relev astringencia-179,Relev velocidad fusion-135,Relev velocidad fusion-154,Relev velocidad fusion-155,Relev velocidad fusion-160,Relev velocidad fusion-179
D02231524,Chocolate,Chocolate Oscuro / Dark Chocolate,30.0,0.0,0.12,7.6916,1.6713,,,,1.0,2.0,,,,6.0,6.0,,,,2.0,5.0,,,,4.0,4.0,,,,3.0,3.0,,,,6.0,5.0,0.1923702753128221,0.1923702753128221,0.1923702753128221,0.22997022798726943,0.1929189460742642,0.19136527872425865,0.19136527872425865,0.19136527872425865,0.23394359458934222,0.1919605692378819,0.19135411782589037,0.19135411782589037,0.19135411782589037,0.23389788150887064,0.19203976501345826,0.1824430667334532,0.1824430667334532,0.1824430667334532,0.27022642489646553,0.18244437490317478,0.17737423357628776,0.17737423357628776,0.17737423357628776,0.289260422554302,0.1786168767168347,0.19556104635584687,0.19556104635584687,0.19556104635584687,0.21487459790161362,0.19844226303084578
D02240445,Chocolate,Chocolate de Avena,22.0,33.5883,0.34,11.048,1.2894,0.0,,1.0,,,0.0,,3.0,,,5.0,,5.0,,,0.0,,1.0,,,6.5,,5.0,,,5.0,,5.0,,,0.24802017997998196,0.16954902690666826,0.24333273930001317,0.16954902690666826,0.16954902690666826,0.24760662217833976,0.16153882594157362,0.2677768999969393,0.16153882594157362,0.16153882594157362,0.24836496744575404,0.15587255509732897,0.28401736726225923,0.15587255509732897,0.15587255509732897,0.26477316843707693,0.1537863209478871,0.27386786871926183,0.1537863209478871,0.1537863209478871,0.26472599890580273,0.14272296101946966,0.30710511803578844,0.14272296101946966,0.14272296101946966,0.276312519085078,0.14594980267188282,0.2858380728992737,0.14594980267188282,0.14594980267188282
D03220035,Chocolate,Chocolate Oscuro / Dark Chocolate,23.0,48.6014,0.3,4.8089,0.6644,4.0,0.0,5.0,3.0,3.0,6.0,6.0,5.0,3.0,3.0,6.6,6.0,5.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,6.0,2.0,5.0,2.0,2.0,6.0,5.0,6.0,4.0,4.0,0.17059380487447928,0.23112512279018,0.22491309423854366,0.18109033307646377,0.1922776450203333,0.16921336460374653,0.22573044382683047,0.2313595561420708,0.18416335263288877,0.18953328279446338,0.16042995828247456,0.2349621265791705,0.23516983512988024,0.18632656876474962,0.18311151124372502,0.16115555793182318,0.23872890735211164,0.2291841887042051,0.18079840946606096,0.1901329365457991,0.149468552983803,0.2346474668854142,0.2539199649295907,0.17765762773473212,0.18430638746646,0.15159376090912025,0.242813438171512,0.2405321773820902,0.17900886447982686,0.18605175905745083
D03220355,Chocolate,Chocolate Oscuro / Dark Chocolate,24.0,35.7764,0.16,20.742,1.5626,2.0,0.0,1.0,0.0,1.0,4.0,4.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,0.0,0.0,1.0,0.0,1.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,0.1919015620128214,0.1891442036474146,0.22513060715554656,0.18480698474753607,0.2090166424366815,0.19672281947815692,0.19009432949147897,0.22093687420684996,0.1852806897284447,0.20696528709506942,0.18939052870998935,0.18625421190824984,0.22919703844516812,0.18619134595306533,0.20896687498352742,0.19114271781304426,0.18841966878661875,0.22756181986002536,0.18377027904546164,0.20910551449485001,0.18276414552097722,0.1816840224184694,0.24321308606041545,0.17794518699246772,0.21439355900767015,0.19480334586205536,0.19033367376499183,0.21601480359915384,0.190396330992288,0.20845184578151105
D03220356,Chocolate,Chocolate Oscuro / Dark Chocolate,23.0,35.7085,0.14,16.304,1.7676,2.0,0.0,1.0,0.0,2.0,3.0,5.0,5.0,4.5,3.0,6.0,6.0,4.0,4.0,4.0,0.0,2.0,2.0,0.0,2.0,6.5,4.0,5.0,2.0,2.0,6.0,5.0,6.0,6.0,5.0,0.19006709736988056,0.17780105351509903,0.23733303816323634,0.17777692448201368,0.2170218864697703,0.19560491776809974,0.17824759217380068,0.23393085614419837,0.17809178720262164,0.21412484671127963,0.1858983469161674,0.17279806481150134,0.24424316255095102,0.1800983680829302,0.21696205763845006,0.18745109615498246,0.17461773124545657,0.24324172108588166,0.17643933426371322,0.21825011724996624,0.1753276795446409,0.16519081959662993,0.26496260932969135,0.16817195623170214,0.22634693529733568,0.19309939490982492,0.17824741936450927,0.22779327393539078,0.18494105354176232,0.21591885824851273
D03220872,Chocolate,Chocolate sucedaneo con leche,21.0,38.2385,0.24,0.3138,1.3716,,,,1.5,,,,,4.0,,,6.0,,5.0,5.0,,,,5.0,,,6.0,,4.0,4.0,,4.0,,,6.0,0.18976859279708366,0.20701891386345594,0.18976859279708366,0.2208228008360588,0.1926210997063179,0.18918010568544213,0.20408294460712648,0.18918010568544213,0.2267815888062424,0.19077525521574676,0.19106895554285896,0.19106895554285896,0.19106895554285896,0.23572417782856417,0.19106895554285896,0.1910622072816388,0.1910622072816388,0.1910622072816388,0.2357511708734448,0.1910622072816388,0.18902035654016994,0.18902035654016994,0.18902035654016994,0.2439185738393202,0.18902035654016994,0.19170255308992135,0.22830546044425654,0.19170255308992135,0.19170255308992135,0.1965868802859796
D03221016,Chocolate,Chocolate de Avena,20.0,38.1799,0.15,6.9105,1.3595,1.0,0.0,0.0,0.0,2.0,3.0,4.0,5.0,3.0,2.0,6.0,6.0,5.0,3.0,3.0,0.0,0.0,1.0,2.5,2.0,6.5,5.0,5.0,3.0,2.5,6.0,5.0,5.0,6.0,4.0,0.2070274191694462,0.1746509033868485,0.22850120470895305,0.17484773640457615,0.21497273633017622,0.21451657898561136,0.17432588074984426,0.2189089051763586,0.17449071850539055,0.21775791658279522,0.20184604304757248,0.17085245235000207,0.2362127103327183,0.17143557641936083,0.21965321785034633,0.2051468895632675,0.17026969759107993,0.23592817665885407,0.17149276715322231,0.21716246903357608,0.1955457228313025,0.1624306248333105,0.2510032465253135,0.16302499519664074,0.2279954106134329,0.21122755787006256,0.17675220348880138,0.22142077489651837,0.17685816709359153,0.21374129665102626
D03221017,Chocolate,Chocolate de Avena,23.0,38.8059,0.29,9.0425,1.5588,1.0,0.0,0.0,0.0,2.0,3.0,3.0,5.0,3.5,3.0,6.5,6.0,5.0,3.0,4.0,0.0,0.0,1.0,2.0,3.0,6.5,6.0,5.0,2.5,2.5,6.0,5.0,5.0,5.5,4.0,0.19145804269023756,0.19219417031264316,0.2115715548717304,0.20439491025726428,0.20038132186812463,0.18545487867425475,0.18522148153243503,0.22722314331403984,0.2083313468205214,0.19376914965874892,0.19311422373763684,0.18402127547287594,0.21762869899324722,0.2136649973086669,0.19157080448757308,0.19054702843387988,0.1858681849330122,0.2113394471070956,0.21043522915079999,0.20181011037521243,0.18661881090770782,0.18300507379007408,0.22300189984804186,0.21649504947673034,0.1908791659774458,0.19010836437239878,0.1861529072149125,0.22601055467583225,0.20596983715862754,0.1917583365782289
D03221169,Chocolate,Chocolate Oscuro / Dark Chocolate,24.0,44.1176,0.27,9.045,1.4314,4.0,0.0,4.0,2.0,3.0,4.5,6.0,5.0,3.0,3.0,6.5,6.0,5.0,3.0,4.0,0.0,3.0,3.0,2.5,3.0,6.5,2.0,5.0,2.0,2.0,5.5,5.0,6.0,7.0,4.0,0.18001306318276264,0.217423255644337,0.20747357490529317,0.1996164332467135,0.1954736730208936,0.17797320985298656,0.2099458709538316,0.21618813736809367,0.20302030613118088,0.19287247569390734,0.17576083628704534,0.21981330669261734,0.2079619953856422,0.2076285172043111,0.18883534443038413,0.17410558150913005,0.2181349902978858,0.20520247361175806,0.20895955994902776,0.1935973946321982,0.1679138170529193,0.21849548930686835,0.21189159643801522,0.2135318295371155,0.18816726766508154,0.1708884328158858,0.2215705450182399,0.2156561722869033,0.19830333233795464,0.1935815175410163
D03221170,Chocolate,Chocolate de Avena,24.0,35.3889,0.15,8.4124,1.4533,1.0,,0.0,0.0,1.0,3.0,,4.0,3.0,2.0,5.5,,5.0,3.0,3.0,2.0,,1.0,2.5,2.0,6.0,,6.0,2.5,3.0,6.0,,5.0,6.0,4.0,0.1963752388146251,0.17938247842135313,0.22965110557362933,0.18322407526351128,0.21136710192688102,0.20128047690238976,0.17918009326136675,0.22453445547096385,0.18401977468351724,0.21098519968176244,0.19068852435187475,0.1761019521394384,0.23651569576439332,0.1848000073057046,0.21189382043858898,0.19393486019556413,0.17605365972044845,0.2339943771682329,0.18166693292878752,0.21435016998696688,0.18242213357608553,0.16835325895918546,0.255008845003977,0.17499652727061157,0.21921923519014042,0.19705053681640677,0.18135763448265557,0.22059955447105065,0.18992768104094,0.21106459318894705
D03221527,Chocolate,Chocolate Oscuro / Dark Chocolate,23.0,39.7369,0.2,8.7073,1.2798,2.0,0.0,,0.0,3.0,2.0,6.0,,4.0,3.0,6.0,6.0,,4.0,4.0,0.0,4.0,,3.0,2.0,6.0,3.0,,4.0,2.0,6.5,5.0,,7.0,4.0,0.2029774296096866,0.20063997019278493,0.1954966101195759,0.20287952465348183,0.19800646542447078,0.20650465977986784,0.1985083286613782,0.19479399393618185,0.20237872418874492,0.1978142934338271,0.19847296525511804,0.2053574051094703,0.1948732461348181,0.20286475361517914,0.19843162988541455,0.20080319258590829,0.2012792531255865,0.19472710240050456,0.2061577070184344,0.19703274486956623,0.1988315323407482,0.20194365758834407,0.19323666843702997,0.2070422854206755,0.19894585621320224,0.2001152816212271,0.20811803864922707,0.19521752705824885,0.20046685033818085,0.19608230233311613
D03221577,Chocolate,Chocolate Oscuro / Dark Chocolate,22.0,42.4048,0.18,17.586,5.2382,2.0,0.0,,0.0,,7.0,6.0,,5.0,,6.0,6.0,,4.0,,3.0,4.0,,3.0,,5.0,0.0,,2.0,,6.0,5.0,,5.0,,0.20475536147242673,0.1991584717469151,0.1986953852864951,0.19869539620766805,0.1986953852864951,0.20756008724425906,0.19874741745186936,0.19789654784179928,0.197899399620273,0.19789654784179928,0.2056947347245792,0.19880786900836728,0.19849344716912942,0.1985105019287946,0.19849344716912942,0.20651594583494343,0.19915144035686172,0.19809720540712883,0.1981382029939371,0.19809720540712883,0.20910754524083286,0.19843764760798652,0.19748113914524412,0.19749252886069238,0.19748113914524412,0.20840783129374077,0.19836259277000576,0.19774220385812816,0.19774516821999719,0.19774220385812816
D03221578,Chocolate,Chocolate Oscuro / Dark Chocolate,20.0,35.8021,0.24,13.836,1.8786,,0.0,,1.0,,,3.0,,4.0,,,6.0,,4.0,,,0.0,,2.0,,,5.0,,3.0,,,5.0,,6.0,,0.19131646799814342,0.19477739268130048,0.19131646799814342,0.23127320332426926,0.19131646799814342,0.18966354739826644,0.19281485817317803,0.18966354739826644,0.23819449963202258,0.18966354739826644,0.1886113938406305,0.19433301751593715,0.1886113938406305,0.23983280096217138,0.1886113938406305,0.18901034738202058,0.1952667184619128,0.18901034738202058,0.23770223939202545,0.18901034738202058,0.18617264792311838,0.19450525712992756,0.18617264792311838,0.2469767991007172,0.18617264792311838,0.18795354676536205,0.19855488871153718,0.18795354676536205,0.23758447099237667,0.18795354676536205
D03221581,Chocolate,Chocolate Oscuro / Dark Chocolate,20.0,36.5734,0.19,12.616,1.7597,,0.0,,0.0,,,4.0,,3.0,,,6.0,,3.0,,,0.0,,2.0,,,5.0,,2.5,,,5.0,,7.0,,0.19782811356209007,0.1980126406302423,0.19782811356209007,0.20850301868348747,0.19782811356209007,0.1975488985473895,0.19765159970325077,0.1975488985473895,0.20970170465458074,0.1975488985473895,0.19776135741372408,0.19907442490670677,0.19776135741372408,0.20764150285212102,0.19776135741372408,0.19796782697235132,0.19844216936267026,0.19796782697235132,0.20765434972027585,0.19796782697235132,0.19705497964311902,0.19828345303298242,0.19705497964311902,0.21055160803766051,0.19705497964311902,0.19773306914515804,0.20065431178992232,0.19773306914515804,0.20614648077460362,0.19773306914515804
D03222228,Chocolate,Chocolate Oscuro / Dark Chocolate,25.0,42.1724,0.19,17.102,3.0555,2.0,0.0,1.0,0.0,2.0,6.0,7.0,7.5,4.5,6.0,6.0,6.0,5.0,4.5,5.0,3.0,3.0,4.0,3.0,3.0,2.0,0.0,3.0,1.0,1.5,6.5,5.0,5.0,6.5,5.0,0.20316042993877423,0.1967457383401398,0.20226979923672012,0.1965997963686063,0.20122423611575962,0.20721618610066478,0.1961448600003167,0.20028767554823315,0.1961896594221859,0.20016161892859946,0.20115248492586965,0.19723998543053517,0.204000004640109,0.1960153992624939,0.20159212574099225,0.2035858132559181,0.19598884674712416,0.20270487441674642,0.1968859328163358,0.20083453276387553,0.202462253070458,0.19414571914762213,0.205982746317986,0.1950909874516774,0.2023182940122564,0.20485402086826696,0.1983587039332867,0.20044570234472087,0.1974767657426446,0.1988648071110809
D03222229,Chocolate,Chocolate Oscuro / Dark Chocolate,24.0,29.3045,0.2,41.768,3.7597,,0.0,2.0,0.0,,,6.0,5.0,5.0,,,7.0,5.0,5.0,,,2.0,3.0,2.0,,,4.0,5.0,3.0,,,5.0,5.0,6.0,,0.18930119662149358,0.23737376525713577,0.19373414736000738,0.1902896941398696,0.18930119662149358,0.18894763936530742,0.23853668503649597,0.19323633637612617,0.190331699856763,0.18894763936530742,0.18751025324470835,0.24798920802915822,0.18935644372273083,0.1876338417586941,0.18751025324470835,0.1886957543362302,0.2437124815956516,0.1899677571029293,0.18892825262895863,0.1886957543362302,0.187506419664964,0.24770634705545813,0.1896815641170521,0.18759924949756165,0.187506419664964,0.18567933677117868,0.2548837276291919,0.18687950316015614,0.18687809566829466,0.18567933677117868
D03222230,Chocolate,Chocolate Oscuro / Dark Chocolate,24.0,41.3846,0.26,8.287,1.1267,,0.0,2.0,1.0,,,7.0,6.0,4.0,,,7.0,6.0,5.0,,,4.0,2.0,3.0,,,0.0,4.0,2.0,,,5.0,6.0,6.0,,0.18550000610911438,0.21365542525729522,0.20415302821174805,0.21119153431272794,0.18550000610911438,0.18342667331127754,0.20666406283537617,0.2125986645801858,0.21388392596188296,0.18342667331127754,0.18020491198212446,0.21662985905804114,0.20368329390942821,0.21927702306828167,0.18020491198212446,0.17932212500856232,0.21499479095502885,0.2021196105627446,0.22424134846510194,0.17932212500856232,0.17593940849348233,0.21524470620758035,0.20383986532630802,0.22903661147914695,0.17593940849348233,0.17694202060643713,0.22141853900244252,0.21305050604146683,0.21164691374321642,0.17694202060643713
D03222956,Chocolate,Chocolate Oscuro / Dark Chocolate,23.0,40.0223,0.21,8.307,1.0997,,,1.0,1.0,2.0,,,7.0,5.0,3.0,,,6.0,3.0,5.0,,,2.0,2.0,3.0,,,3.0,2.5,2.0,,,7.0,5.0,4.0,0.19732430661284933,0.19732430661284933,0.19852451222408818,0.20909462829286712,0.19773224625734603,0.19733108507662284,0.19733108507662284,0.19734790875763777,0.20997694013328685,0.19801298095582956,0.19667552507587144,0.19667552507587144,0.19831892924997985,0.2108237832829828,0.19750623731529457,0.19595865388946274,0.19595865388946274,0.19747613606580453,0.2144392459141745,0.1961673102410956,0.194673918988896,0.194673918988896,0.1975966785256777,0.21681586250359655,0.19623962099293374,0.19793566144946334,0.19793566144946334,0.1979438494010384,0.2082471664926034,0.19793766120743148
D03223070,Chocolate,Chocolate blanco / White chocolate,24.0,39.2286,0.21,2.9764,1.4904,,0.0,1.0,0.0,,,0.0,0.0,0.0,,,6.0,6.0,6.0,,,0.0,1.0,0.0,,,6.0,7.0,6.0,,,5.0,6.0,6.0,,0.19683100004899162,0.20342913499569468,0.1976297679631181,0.20527909694320387,0.19683100004899162,0.1973484751093206,0.2019816258596914,0.19734987755469144,0.20597154636697595,0.1973484751093206,0.19544547049393873,0.20727438556545863,0.19669413299837984,0.20514054044828411,0.19544547049393873,0.19536806792474629,0.20315226674492096,0.19625270846935391,0.20985888893623256,0.19536806792474629,0.1942052328223763,0.20418634220006351,0.19668961452628758,0.21071357762889617,0.1942052328223763,0.19567743239098612,0.21061210494981505,0.19573990092094637,0.20229312934726648,0.19567743239098612
D03223199,Chocolate,Chocolate de Avena,24.0,35.0489,0.26,9.8951,2.3549,,,,0.0,,,,,0.0,,,6.0,4.0,5.0,,,,,0.0,,,7.0,6.0,6.0,,,6.0,0.0,6.0,,0.19101824014965035,0.19265124816571152,0.20404190279183,0.22127036874315775,0.19101824014965035,0.18795707092023428,0.18900642271640813,0.21231741158056255,0.22276202386256075,0.18795707092023428,0.19190819873422219,0.19190819873422219,0.19190819873422219,0.23236720506311132,0.19190819873422219,0.19074001015167197,0.19074001015167197,0.19074001015167197,0.23703995939331216,0.19074001015167197,0.18925755432677902,0.18925755432677902,0.18925755432677902,0.2429697826928839,0.18925755432677902,0.185490918374542,0.19021117354546505,0.21540019570344798,0.2234067940020029,0.185490918374542
D03230030,Chocolate,Chocolate Oscuro / Dark Chocolate,22.0,35.3589,0.29,8.463,1.1335,,,1.0,1.0,2.0,,,5.0,5.0,5.5,,,5.0,1.0,6.0,,,2.0,4.0,4.0,,,5.0,3.0,3.0,,,5.0,5.0,5.0,0.17891881136806184,0.17891881136806184,0.21479368259018236,0.21876618703427475,0.2086025076394191,0.17329373513969798,0.17329373513969798,0.23066178211895078,0.22317308775677272,0.19957765984488046,0.17057656847142325,0.17057656847142325,0.22479901035435482,0.23249894642893837,0.2015489062738602,0.16897325163729277,0.16897325163729277,0.2189181279185799,0.22637671865270947,0.21675865015412524,0.16486055921578574,0.16486055921578574,0.23214597207037937,0.23422257315902206,0.20391033633902703,0.16569951206570963,0.16569951206570963,0.23371407881643627,0.23308051729949653,0.201806379752648
D03230961,Chocolate,Chocolate Oscuro / Dark Chocolate,40.0,37.7591,0.11,6.1897,1.2577,0.0,,,2.0,3.5,4.0,,,5.0,6.0,6.0,,,3.0,6.0,1.0,,,5.0,5.0,4.5,,,4.0,2.5,5.0,,,7.0,4.0,0.16774539475847577,0.16392631562221027,0.16392631562221027,0.3372895054420556,0.16711246855504813,0.15612901483705022,0.15516241729387156,0.15516241729387156,0.3762674801789819,0.15727867039622498,0.1609371250184244,0.1473925152606096,0.1473925152606096,0.3933343922982541,0.15094345216210228,0.16895175629213047,0.16095744132309736,0.16095744132309736,0.3378322607853126,0.1713011002763623,0.14934999722280368,0.13856247497042612,0.13856247497042612,0.4315658008290075,0.1419592520073367,0.16239923071962215,0.15791904182438737,0.15791904182438737,0.3608223591059338,0.16094032652566942
D03230962,Chocolate,Chocolate Oscuro / Dark Chocolate,35.0,46.9309,0.24,4.2024,0.582,0.0,,,1.0,3.0,4.0,,,6.0,6.0,5.0,,,2.0,5.5,1.5,,,4.0,4.0,5.0,,,3.0,3.5,5.0,,,7.0,4.0,0.19646540132693935,0.196160205874651,0.196160205874651,0.20039745135214312,0.2108167355716156,0.19530132204671705,0.19519860366135824,0.19519860366135824,0.20151428370499483,0.21278718692557155,0.19647311551366842,0.19535429580089314,0.19535429580089314,0.19849920931655465,0.21431908356799062,0.1979156040224111,0.19776377486838914,0.19776377486838914,0.19888247979729481,0.20767436644351572,0.19644746992269332,0.19433189350455965,0.19433189350455965,0.19670216162900814,0.21818658143917916,0.1928521674737967,0.19275859320706787,0.19275859320706787,0.1952834838882196,0.22634716222384793
D03230964,Chocolate,Chocolate de Avena,21.0,35.6076,0.1,18.76,1.1333,0.0,,,0.0,,0.0,,,0.0,,5.0,,,4.0,5.0,2.0,,,0.0,,4.5,,,6.0,4.0,5.5,,,7.0,6.0,0.2041657695589418,0.1697747886288116,0.1697747886288116,0.19733009814070984,0.25895455504272513,0.2088031871839813,0.16948438951347736,0.16948438951347736,0.19743933357119733,0.25478870021786665,0.23220298014335433,0.18008085700145912,0.18008085700145912,0.22755444885226833,0.18008085700145912,0.22714240868616775,0.18011971217268366,0.18011971217268366,0.2324984547957814,0.18011971217268366,0.2282699893339088,0.17870270518204692,0.17870270518204692,0.23562189511995033,0.17870270518204692,0.2068189004424015,0.16640222119857564,0.16640222119857564,0.20035897300860653,0.26001768415184073
D03230965,Chocolate,Chocolate con Leche / Milk chocolate,23.0,36.6838,0.21,9.5893,1.3812,0.0,,,,2.0,3.0,,,,3.0,6.0,,,2.0,5.0,0.0,,,,3.0,5.0,,,5.0,2.5,5.0,,,5.0,6.0,0.19738830390904935,0.1970806092981047,0.1970806092981047,0.21097571040529733,0.19747476708944395,0.1982047572580483,0.19659524801682532,0.19659524801682532,0.21135277116410758,0.19725197554419352,0.20005649096750192,0.19983036291930958,0.19983036291930958,0.19983036291930958,0.20045242027456928,0.19999240791382483,0.19999130125132997,0.19999130125132997,0.19999130125132997,0.20003368833218532,0.19988782933494115,0.1996737134477828,0.1996737134477828,0.1996737134477828,0.20109103032171038,0.1977550537396653,0.19773052271273325,0.19773052271273325,0.20902428460372371,0.19775961623114446
D03231854,Chocolate,Chocolate Oscuro / Dark Chocolate,25.0,40.0628,0.15,0.0,0.0,0.0,,1.0,1.0,,2.0,,7.0,6.0,,5.0,,4.0,2.0,,1.5,,3.0,5.0,,5.5,,3.0,3.0,,5.5,,6.0,8.0,,0.22558794050219166,0.18346662965147784,0.21658117743707578,0.190897622757777,0.18346662965147784,0.2286093678389188,0.1827214924945648,0.2137046439804647,0.19224300319148696,0.1827214924945648,0.22335872856113118,0.18033322696727386,0.2253711337045698,0.1906036837997512,0.18033322696727386,0.22704444353314704,0.18034269738430647,0.22451545081079682,0.18775471088744314,0.18034269738430647,0.2227601100176022,0.17566028216513105,0.24141383965611524,0.18450548599602043,0.17566028216513105,0.2235308497782335,0.18308838776529923,0.21592178484819727,0.1943705898429708,0.18308838776529923
D03231855,Chocolate,Chocolate Oscuro / Dark Chocolate,20.0,42.9903,0.19,0.0,0.0,0.0,,2.0,2.0,,3.0,,6.0,6.5,,5.0,,5.0,2.0,,0.0,,3.0,5.0,,5.5,,4.0,3.0,,5.0,,6.0,8.0,,0.22313974192109443,0.19132823733043736,0.1984840690231175,0.1957197143949133,0.19132823733043736,0.2274870935969523,0.19089848047961813,0.1944050710081937,0.19631087443561782,0.19089848047961813,0.22120159967679168,0.19030924715681635,0.20037663594274946,0.19780327006682616,0.19030924715681635,0.22351233950737467,0.18998496180743094,0.2005719044632464,0.195945832414517,0.18998496180743094,0.22974729582344855,0.1871779964129253,0.1997307231742719,0.19616598817642897,0.1871779964129253,0.22309098173654263,0.19162975157712944,0.19629604873628698,0.19735346637291154,0.19162975157712944
